Hour;AC Production;DC to AC loss
3228;3,330;0,370
3229;3,078;0,342
3230;2,909;0,323
3231;2,387;0,265
3232;1,484;0,165
3233;1,060;0,118
3234;0,431;0,048
3235;0,019;0,002
3236;0;0
3237;0;0
3238;0;0
3239;0;0
3240;0;0
3241;0;0
3242;0;0
3243;0;0
3244;0;0
3245;0,072;0,008
3246;0,661;0,073
3247;1,981;0,220
3248;2,043;0,227
3249;3,414;0,379
3250;2,108;0,234
3251;3,674;0,408
3252;3,563;0,396
3253;4,161;0,462
3254;2,219;0,247
3255;0,994;0,110
3256;1,091;0,121
3257;1,238;0,138
3258;1,461;0,162
3259;0,137;0,015
3260;0;0
3261;0;0
3262;0;0
3263;0;0
3264;0;0
3265;0;0
3266;0;0
3267;0;0
3268;0;0
3269;0,250;0,028
3270;1,444;0,160
3271;3,181;0,353
3272;4,483;0,498
3273;6,010;0,668
3274;6,523;0,725
3275;5,715;0,635
3276;5,198;0,578
3277;2,965;0,329
3278;3,110;0,346
3279;2,415;0,268
3280;3,054;0,339
3281;1,379;0,153
3282;1,277;0,142
3283;0,127;0,014
3284;0;0
3285;0;0
3286;0;0
3287;0;0
3288;0;0
3289;0;0
3290;0;0
3291;0;0
3292;0;0
3293;0,257;0,029
3294;1,095;0,122
3295;2,432;0,270
3296;3,830;0,426
3297;4,911;0,546
3298;6,046;0,672
3299;6,193;0,688
3300;7,020;0,780
3301;7,334;0,815
3302;7,073;0,786
3303;5,407;0,601
3304;4,591;0,510
3305;3,350;0,372
3306;1,716;0,191
3307;0,162;0,018
3308;0;0
3309;0;0
3310;0;0
3311;0;0
3312;0;0
3313;0;0
3314;0;0
3315;0;0
3316;0;0
3317;0,316;0,035
3318;1,245;0,138
3319;2,566;0,285
3320;3,989;0,443
3321;5,162;0,574
3322;6,675;0,742
3323;7,272;0,808
3324;7,663;0,851
3325;6,790;0,754
3326;6,940;0,771
3327;5,225;0,581
3328;3,991;0,443
3329;2,570;0,286
3330;1,475;0,164
3331;0,096;0,011
3332;0;0
3333;0;0
3334;0;0
3335;0;0
3336;0;0
3337;0;0
3338;0;0
3339;0;0
3340;0;0
3341;0,297;0,033
3342;1,636;0,182
3343;3,517;0,391
3344;5,428;0,603
3345;7,165;0,796
3346;8,479;0,942
3347;9,330;1,037
3348;9,684;1,081
3349;9,519;1,058
3350;8,867;0,985
3351;7,728;0,859
3352;6,197;0,689
3353;4,308;0,479
3354;2,309;0,257
3355;0,104;0,012
3356;0;0
3357;0;0
3358;0;0
3359;0;0
3360;0;0
3361;0;0
3362;0;0
3363;0;0
3364;0;0
3365;0,298;0,033
3366;1,724;0,192
3367;2,857;0,317
3368;4,463;0,496
3369;5,170;0,574
3370;5,283;0,587
3371;3,204;0,356
3372;4,309;0,479
3373;4,771;0,530
3374;3,439;0,382
3375;1,909;0,212
3376;4,420;0,491
3377;3,398;0,378
3378;1,215;0,135
3379;0,131;0,015
3380;0;0
3381;0;0
3382;0;0
3383;0;0
3384;0;0
3385;0;0
3386;0;0
3387;0;0
3388;0;0
3389;0,373;0,041
3390;1,565;0,174
3391;3,339;0,371
3392;5,201;0,578
3393;6,903;0,767
3394;8,381;0,931
3395;3,999;0,444
3396;4,134;0,459
3397;3,800;0,422
3398;3,102;0,345
3399;3,058;0,340
3400;2,189;0,243
3401;1,339;0,149
3402;0,757;0,084
3403;0,082;0,009
3404;0;0
3405;0;0
3406;0;0
3407;0;0
3408;0;0
3409;0;0
3410;0;0
3411;0;0
3412;0;0
3413;0,209;0,023
3414;0,849;0,094
3415;1,343;0,149
3416;1,458;0,162
3417;0,999;0,111
3418;2,811;0,312
3419;3,914;0,435
3420;4,811;0,535
3421;6,726;0,747
3422;7,227;0,803
3423;4,458;0,495
3424;3,640;0,404
3425;2,209;0,245
3426;1,778;0,198
3427;0,729;0,081
3428;0;0
3429;0;0
3430;0;0
3431;0;0
3432;0;0
3433;0;0
3434;0;0
3435;0;0
3436;0;0
3437;0,360;0,040
3438;1,467;0,163
3439;3,116;0,346
3440;4,866;0,541
3441;6,407;0,712
3442;7,659;0,851
3443;8,507;0,945
3444;8,912;0,990
3445;8,804;0,978
3446;8,252;0,917
3447;7,282;0,809
3448;5,932;0,659
3449;4,265;0,474
3450;2,472;0,275
3451;0,824;0,092
3452;0;0
3453;0;0
3454;0;0
3455;0;0
3456;0;0
3457;0;0
3458;0;0
3459;0;0
3460;0;0
3461;0,343;0,038
3462;1,402;0,156
3463;2,965;0,329
3464;4,535;0,504
3465;5,945;0,661
3466;7,120;0,791
3467;7,808;0,868
3468;8,073;0,897
3469;7,936;0,882
3470;7,434;0,826
3471;6,449;0,717
3472;5,271;0,586
3473;3,795;0,422
3474;2,224;0,247
3475;0,657;0,073
3476;0;0
3477;0;0
3478;0;0
3479;0;0
3480;0;0
3481;0;0
3482;0;0
3483;0;0
3484;0;0
3485;0,426;0,047
3486;1,298;0,144
3487;2,411;0,268
3488;3,612;0,401
3489;5,285;0,587
3490;6,773;0,753
3491;6,273;0,697
3492;6,635;0,737
3493;5,290;0,588
3494;5,779;0,642
3495;5,862;0,651
3496;4,561;0,507
3497;2,912;0,324
3498;1,318;0,146
3499;0,520;0,058
3500;0;0
3501;0;0
3502;0;0
3503;0;0
3504;0;0
3505;0;0
3506;0;0
3507;0;0
3508;0;0
3509;0,403;0,045
3510;1,343;0,149
3511;2,682;0,298
3512;4,115;0,457
3513;5,767;0,641
3514;7,020;0,780
3515;7,712;0,857
3516;7,895;0,877
3517;7,166;0,796
3518;7,142;0,794
3519;5,612;0,624
3520;4,132;0,459
3521;2,516;0,280
3522;1,365;0,152
3523;0,271;0,030
3524;0;0
3525;0;0
3526;0;0
3527;0;0
3528;0;0
3529;0;0
3530;0;0
3531;0;0
3532;0,006;0,001
3533;0,090;0,010
3534;0,539;0,060
3535;0,263;0,029
3536;0,390;0,043
3537;5,056;0,562
3538;6,903;0,767
3539;9,526;1,058
3540;9,672;1,075
3541;2,067;0,230
3542;1,256;0,140
3543;0,486;0,054
3544;0,377;0,042
3545;0,252;0,028
3546;0,131;0,015
3547;0,034;0,004
3548;0;0
3549;0;0
3550;0;0
3551;0;0
3552;0;0
3553;0;0
3554;0;0
3555;0;0
3556;0;0
3557;0,411;0,046
3558;1,588;0,176
3559;3,286;0,365
3560;5,054;0,562
3561;6,654;0,739
3562;7,916;0,880
3563;8,729;0,970
3564;9,060;1,007
3565;8,955;0,995
3566;8,349;0,928
3567;7,346;0,816
3568;5,912;0,657
3569;4,182;0,465
3570;2,316;0,257
3571;0,753;0,084
3572;0;0
3573;0;0
3574;0;0
3575;0;0
3576;0;0
3577;0;0
3578;0;0
3579;0;0
3580;0;0
3581;0,375;0,042
3582;1,516;0,168
3583;3,117;0,346
3584;4,792;0,532
3585;6,298;0,700
3586;7,499;0,833
3587;8,345;0,927
3588;8,676;0,964
3589;8,536;0,948
3590;8,015;0,891
3591;6,977;0,775
3592;5,675;0,631
3593;4,066;0,452
3594;2,294;0,255
3595;0,738;0,082
3596;0;0
3597;0;0
3598;0;0
3599;0;0
3600;0;0
3601;0;0
3602;0;0
3603;0;0
3604;0;0
3605;0,397;0,044
3606;1,537;0,171
3607;3,098;0,344
3608;4,727;0,525
3609;6,179;0,687
3610;7,382;0,820
3611;8,261;0,918
3612;8,529;0,948
3613;8,512;0,946
3614;8,071;0,897
3615;7,101;0,789
3616;5,855;0,651
3617;4,378;0,486
3618;2,627;0,292
3619;0,928;0,103
3620;0;0
3621;0;0
3622;0;0
3623;0;0
3624;0;0
3625;0;0
3626;0;0
3627;0;0
3628;0;0
3629;0,386;0,043
3630;1,473;0,164
3631;2,949;0,328
3632;4,496;0,500
3633;5,972;0,664
3634;7,125;0,792
3635;7,816;0,868
3636;8,070;0,897
3637;8,052;0,895
3638;7,554;0,839
3639;6,626;0,736
3640;5,320;0,591
3641;3,795;0,422
3642;2,090;0,232
3643;0,700;0,078
3644;0;0
3645;0;0
3646;0;0
3647;0;0
3648;0;0
3649;0;0
3650;0;0
3651;0;0
3652;0;0
3653;0,041;0,005
3654;0,147;0,016
3655;0,268;0,030
3656;0,403;0,045
3657;7,595;0,844
3658;7,725;0,858
3659;9,684;1,103
3660;5,389;0,599
3661;6,944;0,772
3662;1,235;0,137
3663;1,785;0,198
3664;0,718;0,080
3665;0,256;0,028
3666;0,137;0,015
3667;0,582;0,065
3668;0;0
3669;0;0
3670;0;0
3671;0;0
3672;0;0
3673;0;0
3674;0;0
3675;0;0
3676;0,006;0,001
3677;0,431;0,048
3678;1,129;0,125
3679;1,290;0,143
3680;2,423;0,269
3681;2,543;0,283
3682;1,607;0,179
3683;3,213;0,357
3684;3,856;0,428
3685;7,084;0,787
3686;6,090;0,677
3687;8,432;0,937
3688;4,254;0,473
3689;3,173;0,353
3690;0,842;0,094
3691;0,257;0,029
3692;0;0
3693;0;0
3694;0;0
3695;0;0
3696;0;0
3697;0;0
3698;0;0
3699;0;0
3700;0;0
3701;0,232;0,026
3702;0,679;0,075
3703;1,058;0,118
3704;1,327;0,147
3705;1,617;0,180
3706;1,643;0,183
3707;1,760;0,196
3708;2,377;0,264
3709;1,983;0,220
3710;1,708;0,190
3711;1,725;0,192
3712;1,341;0,149
3713;0,835;0,093
3714;0,492;0,055
3715;0,088;0,010
3716;0;0
3717;0;0
3718;0;0
3719;0;0
3720;0;0
3721;0;0
3722;0;0
3723;0;0
3724;0;0
3725;0,415;0,046
3726;1,543;0,171
3727;3,044;0,338
3728;4,557;0,506
3729;5,868;0,652
3730;7,084;0,787
3731;7,915;0,879
3732;8,181;0,909
3733;8,040;0,893
3734;7,400;0,822
3735;6,685;0,743
3736;5,593;0,621
3737;3,969;0,441
3738;2,374;0,264
3739;0,870;0,097
3740;0;0
3741;0;0
3742;0;0
3743;0;0
3744;0;0
3745;0;0
3746;0;0
3747;0;0
3748;0;0
3749;0,417;0,046
3750;1,573;0,175
3751;3,121;0,347
3752;4,699;0,522
3753;6,170;0,686
3754;7,428;0,825
3755;8,114;0,902
3756;8,484;0,943
3757;8,403;0,934
3758;7,796;0,866
3759;6,950;0,772
3760;5,572;0,619
3761;3,970;0,441
3762;2,354;0,262
3763;0,856;0,095
3764;0;0
3765;0;0
3766;0;0
3767;0;0
3768;0;0
3769;0;0
3770;0;0
3771;0;0
3772;0,006;0,001
3773;0,421;0,047
3774;1,584;0,176
3775;3,048;0,339
3776;4,579;0,509
3777;6,019;0,669
3778;7,056;0,784
3779;7,942;0,882
3780;8,341;0,927
3781;8,366;0,930
3782;7,848;0,872
3783;6,951;0,772
3784;5,708;0,634
3785;4,211;0,468
3786;2,509;0,279
3787;0,906;0,101
3788;0,006;0,001
3789;0;0
3790;0;0
3791;0;0
3792;0;0
3793;0;0
3794;0;0
3795;0;0
3796;0,006;0,001
3797;0,402;0,045
3798;1,452;0,161
3799;2,800;0,311
3800;4,105;0,456
3801;5,191;0,577
3802;5,844;0,649
3803;6,395;0,711
3804;6,705;0,745
3805;6,400;0,711
3806;5,907;0,656
3807;4,946;0,550
3808;3,955;0,439
3809;2,739;0,304
3810;1,537;0,171
3811;0,515;0,057
3812;0;0
3813;0;0
3814;0;0
3815;0;0
3816;0;0
3817;0;0
3818;0;0
3819;0;0
3820;0,006;0,001
3821;0,410;0,046
3822;1,437;0,160
3823;2,764;0,307
3824;4,176;0,464
3825;5,437;0,604
3826;6,290;0,699
3827;6,774;0,753
3828;6,955;0,773
3829;6,845;0,761
3830;6,232;0,692
3831;5,415;0,602
3832;4,357;0,484
3833;3,081;0,342
3834;1,749;0,194
3835;0,612;0,068
3836;0;0
3837;0;0
3838;0;0
3839;0;0
3840;0;0
3841;0;0
3842;0;0
3843;0;0
3844;0,006;0,001
3845;0,428;0,048
3846;1,726;0,192
3847;3,451;0,383
3848;5,227;0,581
3849;6,809;0,757
3850;8,064;0,896
3851;8,888;0,988
3852;9,263;1,029
3853;9,189;1,021
3854;8,646;0,961
3855;7,663;0,851
3856;6,289;0,699
3857;4,608;0,512
3858;2,753;0,306
3859;1,054;0,117
3860;0;0
3861;0;0
3862;0;0
3863;0;0
3864;0;0
3865;0;0
3866;0;0
3867;0;0
3868;0,006;0,001
3869;0,404;0,045
3870;1,583;0,176
3871;3,127;0,347
3872;4,759;0,529
3873;6,172;0,686
3874;7,275;0,808
3875;7,965;0,885
3876;8,347;0,927
3877;8,185;0,909
3878;7,615;0,846
3879;6,750;0,750
3880;5,494;0,610
3881;3,970;0,441
3882;2,289;0,254
3883;0,869;0,097
3884;0,005;0,001
3885;0;0
3886;0;0
3887;0;0
3888;0;0
3889;0;0
3890;0;0
3891;0;0
3892;0,005;0,001
3893;0,240;0,027
3894;1,415;0,157
3895;2,439;0,271
3896;3,995;0,444
3897;4,124;0,458
3898;4,774;0,530
3899;4,390;0,488
3900;2,669;0,297
3901;1,623;0,180
3902;0,595;0,066
3903;0,514;0,057
3904;0,397;0,044
3905;0,273;0,030
3906;0,153;0,017
3907;0,048;0,005
3908;0;0
3909;0;0
3910;0;0
3911;0;0
3912;0;0
3913;0;0
3914;0;0
3915;0;0
3916;0,006;0,001
3917;0,444;0,049
3918;1,565;0,174
3919;3,019;0,335
3920;4,480;0,498
3921;5,804;0,645
3922;6,840;0,760
3923;7,506;0,834
3924;7,810;0,868
3925;7,779;0,864
3926;7,387;0,821
3927;6,471;0,719
3928;5,469;0,608
3929;4,035;0,448
3930;2,458;0,273
3931;0,952;0,106
3932;0,005;0,001
3933;0;0
3934;0;0
3935;0;0
3936;0;0
3937;0;0
3938;0;0
3939;0;0
3940;0,006;0,001
3941;0,342;0,038
3942;1,060;0,118
3943;1,739;0,193
3944;2,695;0,299
3945;3,341;0,371
3946;4,535;0,504
3947;4,765;0,529
3948;4,834;0,537
3949;4,830;0,537
3950;4,279;0,475
3951;3,747;0,416
3952;2,981;0,331
3953;1,856;0,206
3954;0,744;0,083
3955;0,204;0,023
3956;0,005;0,001
3957;0;0
3958;0;0
3959;0;0
3960;0;0
3961;0;0
3962;0;0
3963;0;0
3964;0,006;0,001
3965;0,411;0,046
3966;1,559;0,173
3967;3,084;0,343
3968;4,698;0,522
3969;6,115;0,679
3970;7,198;0,800
3971;8,029;0,892
3972;8,356;0,928
3973;8,436;0,937
3974;7,955;0,884
3975;7,154;0,795
3976;5,892;0,655
3977;4,321;0,480
3978;2,626;0,292
3979;1,012;0,112
3980;0,005;0,001
3981;0;0
3982;0;0
3983;0;0
3984;0;0
3985;0;0
3986;0;0
3987;0;0
3988;0,006;0,001
3989;0,436;0,048
3990;1,567;0,174
3991;3,000;0,333
3992;4,454;0,495
3993;5,796;0,644
3994;6,950;0,772
3995;7,528;0,836
3996;8,052;0,895
3997;7,993;0,888
3998;7,703;0,856
3999;6,683;0,743
4000;5,613;0,624
4001;4,111;0,457
4002;2,460;0,273
4003;0,956;0,106
4004;0,005;0,001
4005;0;0
4006;0;0
4007;0;0
4008;0;0
4009;0;0
4010;0;0
4011;0;0
4012;0;0
4013;0,080;0,009
4014;0,256;0,028
4015;0,434;0,048
4016;0,598;0,066
4017;0,858;0,095
4018;1,047;0,116
4019;1,170;0,130
4020;1,151;0,128
4021;1,189;0,132
4022;1,046;0,116
4023;0,847;0,094
4024;0,670;0,074
4025;0,406;0,045
4026;0,282;0,031
4027;0,095;0,011
4028;0,005;0,001
4029;0;0
4030;0;0
4031;0;0
4032;0;0
4033;0;0
4034;0;0
4035;0;0
4036;0;0
4037;0,319;0,035
4038;0,867;0,096
4039;1,784;0,198
4040;2,588;0,288
4041;3,046;0,338
4042;3,651;0,406
4043;3,997;0,444
4044;4,063;0,451
4045;3,709;0,412
4046;3,801;0,422
4047;3,129;0,348
4048;2,398;0,266
4049;1,846;0,205
4050;0,943;0,105
4051;0,289;0,032
4052;0,005;0,001
4053;0;0
4054;0;0
4055;0;0
4056;0;0
4057;0;0
4058;0;0
4059;0;0
4060;0;0
4061;0,041;0,005
4062;0,344;0,038
4063;0,570;0,063
4064;1,361;0,151
4065;2,178;0,242
4066;2,965;0,329
4067;3,986;0,443
4068;5,101;0,567
4069;4,579;0,509
4070;4,447;0,494
4071;4,086;0,454
4072;2,605;0,289
4073;1,390;0,154
4074;0,543;0,060
4075;0,063;0,007
4076;0,005;0,001
4077;0;0
4078;0;0
4079;0;0
4080;0;0
4081;0;0
4082;0;0
4083;0;0
4084;0,005;0,001
4085;0,403;0,045
4086;1,433;0,159
4087;2,713;0,301
4088;4,342;0,482
4089;6,101;0,678
4090;6,096;0,677
4091;6,725;0,747
4092;6,529;0,725
4093;6,651;0,739
4094;5,769;0,641
4095;4,982;0,554
4096;4,598;0,511
4097;3,034;0,337
4098;2,146;0,238
4099;0,884;0,098
4100;0,005;0,001
4101;0;0
4102;0;0
4103;0;0
4104;0;0
4105;0;0
4106;0;0
4107;0;0
4108;0,006;0,001
4109;0,400;0,044
4110;1,534;0,170
4111;3,076;0,342
4112;4,692;0,521
4113;6,200;0,689
4114;7,356;0,817
4115;8,210;0,912
4116;8,646;0,961
4117;8,586;0,954
4118;8,016;0,891
4119;7,054;0,784
4120;5,766;0,641
4121;4,178;0,464
4122;2,482;0,276
4123;0,960;0,107
4124;0,005;0,001
4125;0;0
4126;0;0
4127;0;0
4128;0;0
4129;0;0
4130;0;0
4131;0;0
4132;0,005;0,001
4133;0,429;0,048
4134;1,547;0,172
4135;3,001;0,333
4136;4,544;0,505
4137;5,955;0,662
4138;7,109;0,790
4139;7,838;0,871
4140;8,147;0,905
4141;7,988;0,888
4142;7,545;0,838
4143;6,641;0,738
4144;5,392;0,599
4145;3,839;0,427
4146;2,187;0,243
4147;0,798;0,089
4148;0,005;0,001
4149;0;0
4150;0;0
4151;0;0
4152;0;0
4153;0;0
4154;0;0
4155;0;0
4156;0,005;0,001
4157;0,427;0,047
4158;1,498;0,166
4159;3,007;0,334
4160;4,581;0,509
4161;6,041;0,671
4162;7,215;0,802
4163;8,065;0,896
4164;8,423;0,936
4165;8,296;0,922
4166;7,804;0,867
4167;6,812;0,757
4168;5,595;0,622
4169;4,059;0,451
4170;2,440;0,271
4171;0,925;0,103
4172;0,005;0,001
4173;0;0
4174;0;0
4175;0;0
4176;0;0
4177;0;0
4178;0;0
4179;0;0
4180;0;0
4181;0,103;0,011
4182;0,411;0,046
4183;0,437;0,049
4184;0,375;0,042
4185;1,084;0,120
4186;0,718;0,080
4187;1,650;0,183
4188;4,974;0,553
4189;3,610;0,401
4190;4,434;0,493
4191;5,522;0,614
4192;4,601;0,511
4193;3,227;0,359
4194;1,986;0,221
4195;1,047;0,116
4196;0,018;0,002
4197;0;0
4198;0;0
4199;0;0
4200;0;0
4201;0;0
4202;0;0
4203;0;0
4204;0;0
4205;0,375;0,042
4206;1,192;0,132
4207;2,257;0,251
4208;3,407;0,379
4209;4,412;0,490
4210;5,108;0,568
4211;5,363;0,596
4212;5,576;0,620
4213;5,393;0,599
4214;4,703;0,523
4215;4,338;0,482
4216;3,375;0,375
4217;2,410;0,268
4218;1,313;0,146
4219;0,430;0,048
4220;0,005;0,001
4221;0;0
4222;0;0
4223;0;0
4224;0;0
4225;0;0
4226;0;0
4227;0;0
4228;0,005;0,001
4229;0,235;0,026
4230;0,862;0,096
4231;1,074;0,119
4232;1,346;0,150
4233;0,496;0,055
4234;1,415;0,157
4235;3,285;0,365
4236;3,723;0,414
4237;3,770;0,419
4238;3,690;0,410
4239;4,479;0,498
4240;4,162;0,462
4241;2,463;0,274
4242;1,897;0,211
4243;0,548;0,061
4244;0,012;0,001
4245;0;0
4246;0;0
4247;0;0
4248;0;0
4249;0;0
4250;0;0
4251;0;0
4252;0;0
4253;0,040;0,004
4254;0,126;0,014
4255;0,244;0,027
4256;0,365;0,041
4257;1,032;0,115
4258;5,177;0,575
4259;3,634;0,404
4260;6,095;0,677
4261;5,328;0,592
4262;5,953;0,661
4263;7,701;0,856
4264;1,961;0,218
4265;2,955;0,328
4266;0,871;0,097
4267;0,687;0,076
4268;0,012;0,001
4269;0;0
4270;0;0
4271;0;0
4272;0;0
4273;0;0
4274;0;0
4275;0;0
4276;0;0
4277;0,397;0,044
4278;1,314;0,146
4279;2,549;0,283
4280;3,756;0,417
4281;4,930;0,548
4282;6,462;0,718
4283;6,924;0,769
4284;7,393;0,821
4285;7,315;0,813
4286;6,407;0,712
4287;5,883;0,654
4288;4,465;0,496
4289;3,675;0,408
4290;2,354;0,262
4291;0,907;0,101
4292;0,005;0,001
4293;0;0
4294;0;0
4295;0;0
4296;0;0
4297;0;0
4298;0;0
4299;0;0
4300;0;0
4301;0,363;0,040
4302;1,477;0,164
4303;2,936;0,326
4304;4,462;0,496
4305;5,891;0,655
4306;7,035;0,782
4307;7,744;0,860
4308;8,069;0,897
4309;8,085;0,898
4310;7,618;0,846
4311;6,736;0,748
4312;5,531;0,615
4313;4,109;0,457
4314;2,534;0,282
4315;1,021;0,113
4316;0,005;0,001
4317;0;0
4318;0;0
4319;0;0
4320;0;0
4321;0;0
4322;0;0
4323;0;0
4324;0,005;0,001
4325;0,232;0,026
4326;0,343;0,038
4327;1,589;0,177
4328;2,196;0,244
4329;1,521;0,169
4330;0,884;0,098
4331;1,483;0,165
4332;2,147;0,239
4333;2,837;0,315
4334;2,340;0,260
4335;3,769;0,419
4336;4,785;0,532
4337;4,518;0,502
4338;2,452;0,272
4339;1,111;0,123
4340;0,005;0,001
4341;0;0
4342;0;0
4343;0;0
4344;0;0
4345;0;0
4346;0;0
4347;0;0
4348;0;0
4349;0,040;0,004
4350;0,336;0,037
4351;1,254;0,139
4352;1,875;0,208
4353;2,475;0,275
4354;3,464;0,385
4355;4,200;0,467
4356;4,985;0,554
4357;3,424;0,380
4358;3,275;0,364
4359;1,265;0,141
4360;1,099;0,122
4361;0,465;0,052
4362;0,141;0,016
4363;0,047;0,005
4364;0,005;0,001
4365;0;0
4366;0;0
4367;0;0
4368;0;0
4369;0;0
4370;0;0
4371;0;0
4372;0;0
4373;0,354;0,039
4374;1,417;0,157
4375;2,847;0,316
4376;4,366;0,485
4377;5,780;0,642
4378;6,848;0,761
4379;7,535;0,837
4380;7,933;0,881
4381;7,818;0,869
4382;7,397;0,822
4383;6,624;0,736
4384;5,421;0,602
4385;4,008;0,445
4386;2,474;0,275
4387;1,008;0,112
4388;0,005;0,001
4389;0;0
4390;0;0
4391;0;0
4392;0;0
4393;0;0
4394;0;0
4395;0;0
4396;0;0
4397;0,347;0,039
4398;1,454;0,162
4399;2,963;0,329
4400;4,546;0,505
4401;6,025;0,669
4402;7,206;0,801
4403;8,005;0,889
4404;8,413;0,935
4405;8,375;0,931
4406;7,906;0,878
4407;7,049;0,783
4408;5,833;0,648
4409;4,298;0,478
4410;2,633;0,293
4411;1,049;0,117
4412;0,005;0,001
4413;0;0
4414;0;0
4415;0;0
4416;0;0
4417;0;0
4418;0;0
4419;0;0
4420;0;0
4421;0,394;0,044
4422;1,557;0,173
4423;3,233;0,359
4424;5,067;0,563
4425;6,412;0,712
4426;7,740;0,860
4427;3,789;0,421
4428;4,222;0,469
4429;4,321;0,480
4430;4,524;0,503
4431;3,694;0,410
4432;2,914;0,324
4433;2,189;0,243
4434;1,308;0,145
4435;0,497;0,055
4436;0,005;0,001
4437;0;0
4438;0;0
4439;0;0
4440;0;0
4441;0;0
4442;0;0
4443;0;0
4444;0;0
4445;0,346;0,038
4446;1,365;0,152
4447;2,778;0,309
4448;4,214;0,468
4449;5,451;0,606
4450;6,506;0,723
4451;7,364;0,818
4452;7,761;0,862
4453;7,767;0,863
4454;7,407;0,823
4455;6,662;0,740
4456;5,439;0,604
4457;4,108;0,456
4458;2,560;0,284
4459;1,023;0,114
4460;0,005;0,001
4461;0;0
4462;0;0
4463;0;0
4464;0;0
4465;0;0
4466;0;0
4467;0;0
4468;0;0
4469;0,286;0,032
4470;0,881;0,098
4471;1,740;0,193
4472;2,767;0,307
4473;3,449;0,383
4474;4,430;0,492
4475;4,955;0,551
4476;5,417;0,602
4477;5,005;0,556
4478;4,703;0,523
4479;4,019;0,447
4480;3,244;0,360
4481;2,221;0,247
4482;1,330;0,148
4483;0,389;0,043
4484;0,005;0,001
4485;0;0
4486;0;0
4487;0;0
4488;0;0
4489;0;0
4490;0;0
4491;0;0
4492;0;0
4493;0,221;0,025
4494;1,550;0,172
4495;0,307;0,034
4496;0,405;0,045
4497;4,242;0,471
4498;7,008;0,779
4499;5,318;0,591
4500;3,646;0,405
4501;2,732;0,304
4502;1,724;0,192
4503;6,419;0,713
4504;5,081;0,565
4505;3,643;0,405
4506;3,104;0,345
4507;1,359;0,151
4508;0,048;0,005
4509;0;0
4510;0;0
4511;0;0
4512;0;0
4513;0;0
4514;0;0
4515;0;0
4516;0;0
4517;0,178;0,020
4518;0,161;0,018
4519;0,298;0,033
4520;3,208;0,356
4521;5,830;0,648
4522;9,095;1,011
4523;9,275;1,031
4524;8,046;0,894
4525;0,710;0,079
4526;0,658;0,073
4527;0,569;0,063
4528;1,661;0,185
4529;0,956;0,106
4530;0,176;0,020
4531;0,063;0,007
4532;0,005;0,001
4533;0;0
4534;0;0
4535;0;0
4536;0;0
4537;0;0
4538;0;0
4539;0;0
4540;0;0
4541;0,219;0,024
4542;0,627;0,070
4543;1,109;0,123
4544;1,429;0,159
4545;2,897;0,322
4546;3,938;0,438
4547;4,812;0,535
4548;5,142;0,571
4549;5,545;0,616
4550;5,077;0,564
4551;3,933;0,437
4552;3,540;0,393
4553;3,167;0,352
4554;2,361;0,262
4555;1,184;0,132
4556;0,012;0,001
4557;0;0
4558;0;0
4559;0;0
4560;0;0
4561;0;0
4562;0;0
4563;0;0
4564;0;0
4565;0,323;0,036
4566;1,499;0,167
4567;3,142;0,349
4568;4,847;0,539
4569;6,394;0,710
4570;7,644;0,849
4571;8,484;0,943
4572;8,888;0,988
4573;8,828;0,981
4574;8,326;0,925
4575;7,411;0,823
4576;6,098;0,678
4577;4,524;0,503
4578;2,738;0,304
4579;1,076;0,120
4580;0,005;0,001
4581;0;0
4582;0;0
4583;0;0
4584;0;0
4585;0;0
4586;0;0
4587;0;0
4588;0;0
4589;0,368;0,041
4590;1,381;0,153
4591;2,843;0,316
4592;4,404;0,489
4593;5,777;0,642
4594;6,981;0,776
4595;7,660;0,851
4596;7,891;0,877
4597;7,860;0,873
4598;7,342;0,816
4599;6,514;0,724
4600;5,330;0,592
4601;3,940;0,438
4602;2,336;0,260
4603;0,883;0,098
4604;0;0
4605;0;0
4606;0;0
4607;0;0
4608;0;0
4609;0;0
4610;0;0
4611;0;0
4612;0;0
4613;0,309;0,034
4614;1,534;0,170
4615;3,305;0,367
4616;5,176;0,575
4617;6,666;0,741
4618;7,443;0,827
4619;5,468;0,608
4620;5,661;0,629
4621;5,526;0,614
4622;5,233;0,581
4623;4,650;0,517
4624;3,405;0,378
4625;2,349;0,261
4626;1,277;0,142
4627;0,453;0,050
4628;0;0
4629;0;0
4630;0;0
4631;0;0
4632;0;0
4633;0;0
4634;0;0
4635;0;0
4636;0;0
4637;0,080;0,009
4638;0,861;0,096
4639;1,369;0,152
4640;1,019;0,113
4641;0,856;0,095
4642;2,438;0,271
4643;1,639;0,182
4644;2,713;0,301
4645;3,667;0,407
4646;3,513;0,390
4647;3,218;0,358
4648;2,800;0,311
4649;1,687;0,187
4650;0,682;0,076
4651;0,145;0,016
4652;0;0
4653;0;0
4654;0;0
4655;0;0
4656;0;0
4657;0;0
4658;0;0
4659;0;0
4660;0;0
4661;0,065;0,007
4662;0,706;0,078
4663;1,685;0,187
4664;2,042;0,227
4665;1,628;0,181
4666;3,308;0,368
4667;7,768;0,863
4668;7,580;0,842
4669;6,305;0,701
4670;5,884;0,654
4671;0,568;0,063
4672;0,449;0,050
4673;0,304;0,034
4674;0,164;0,018
4675;0,057;0,006
4676;0;0
4677;0;0
4678;0;0
